"ID,N,10,0","XCOORD,N,21,6","YCOORD,N,21,6"
24716,922000.000000,9715000.000000
25217,846000.000000,9711000.000000
25218,850000.000000,9711000.000000
25219,854000.000000,9711000.000000
25220,858000.000000,9711000.000000
25221,862000.000000,9711000.000000
25222,866000.000000,9711000.000000
25223,870000.000000,9711000.000000
25224,874000.000000,9711000.000000
25225,878000.000000,9711000.000000
25226,882000.000000,9711000.000000
25229,894000.000000,9711000.000000
25236,922000.000000,9711000.000000
25237,926000.000000,9711000.000000
25269,1054000.000000,9711000.000000
25738,850000.000000,9707000.000000
25739,854000.000000,9707000.000000
25740,858000.000000,9707000.000000
25741,862000.000000,9707000.000000
25742,866000.000000,9707000.000000
25743,870000.000000,9707000.000000
25744,874000.000000,9707000.000000
25745,878000.000000,9707000.000000
25746,882000.000000,9707000.000000
25757,926000.000000,9707000.000000
25789,1054000.000000,9707000.000000
25790,1058000.000000,9707000.000000
26269,894000.000000,9703000.000000
26279,934000.000000,9703000.000000
26280,938000.000000,9703000.000000
26790,898000.000000,9699000.000000
26792,906000.000000,9699000.000000
26794,914000.000000,9699000.000000
26796,922000.000000,9699000.000000
26797,926000.000000,9699000.000000
26798,930000.000000,9699000.000000
26799,934000.000000,9699000.000000
26800,938000.000000,9699000.000000
26801,942000.000000,9699000.000000
26802,946000.000000,9699000.000000
26828,1050000.000000,9699000.000000
27313,910000.000000,9695000.000000
27314,914000.000000,9695000.000000
27315,918000.000000,9695000.000000
27316,922000.000000,9695000.000000
27317,926000.000000,9695000.000000
27318,930000.000000,9695000.000000
27319,934000.000000,9695000.000000
27320,938000.000000,9695000.000000
27321,942000.000000,9695000.000000
27322,946000.000000,9695000.000000
27323,950000.000000,9695000.000000
27324,954000.000000,9695000.000000
27348,1050000.000000,9695000.000000
27349,1054000.000000,9695000.000000
27837,926000.000000,9691000.000000
27842,946000.000000,9691000.000000
27843,950000.000000,9691000.000000
27844,954000.000000,9691000.000000
27845,958000.000000,9691000.000000
27846,962000.000000,9691000.000000
27868,1050000.000000,9691000.000000
27869,1054000.000000,9691000.000000
27888,1130000.000000,9691000.000000
28363,950000.000000,9687000.000000
28364,954000.000000,9687000.000000
28365,958000.000000,9687000.000000
28366,962000.000000,9687000.000000
28388,1050000.000000,9687000.000000
28389,1054000.000000,9687000.000000
28885,958000.000000,9683000.000000
28886,962000.000000,9683000.000000
28909,1054000.000000,9683000.000000
29406,962000.000000,9679000.000000
29407,966000.000000,9679000.000000
29408,970000.000000,9679000.000000
29409,974000.000000,9679000.000000
29410,978000.000000,9679000.000000
29411,982000.000000,9679000.000000
29429,1054000.000000,9679000.000000
29918,930000.000000,9675000.000000
29919,934000.000000,9675000.000000
29928,970000.000000,9675000.000000
29929,974000.000000,9675000.000000
29930,978000.000000,9675000.000000
29931,982000.000000,9675000.000000
29932,986000.000000,9675000.000000
29933,990000.000000,9675000.000000
29934,994000.000000,9675000.000000
29950,1058000.000000,9675000.000000
29951,1062000.000000,9675000.000000
30436,922000.000000,9671000.000000
30438,930000.000000,9671000.000000
30439,934000.000000,9671000.000000
30440,938000.000000,9671000.000000
30441,942000.000000,9671000.000000
30449,974000.000000,9671000.000000
30450,978000.000000,9671000.000000
30451,982000.000000,9671000.000000
30452,986000.000000,9671000.000000
30453,990000.000000,9671000.000000
30454,994000.000000,9671000.000000
30470,1058000.000000,9671000.000000
30471,1062000.000000,9671000.000000
30488,1130000.000000,9671000.000000
30954,914000.000000,9667000.000000
30972,986000.000000,9667000.000000
30973,990000.000000,9667000.000000
30974,994000.000000,9667000.000000
30975,998000.000000,9667000.000000
30976,1002000.000000,9667000.000000
30977,1006000.000000,9667000.000000
31493,990000.000000,9663000.000000
31494,994000.000000,9663000.000000
31495,998000.000000,9663000.000000
31496,1002000.000000,9663000.000000
31497,1006000.000000,9663000.000000
31498,1010000.000000,9663000.000000
31499,1014000.000000,9663000.000000
32014,994000.000000,9659000.000000
32015,998000.000000,9659000.000000
32016,1002000.000000,9659000.000000
32017,1006000.000000,9659000.000000
32018,1010000.000000,9659000.000000
32019,1014000.000000,9659000.000000
32020,1018000.000000,9659000.000000
32045,1118000.000000,9659000.000000
32046,1122000.000000,9659000.000000
32047,1126000.000000,9659000.000000
32535,998000.000000,9655000.000000
32536,1002000.000000,9655000.000000
32537,1006000.000000,9655000.000000
32538,1010000.000000,9655000.000000
32539,1014000.000000,9655000.000000
32540,1018000.000000,9655000.000000
32541,1022000.000000,9655000.000000
32565,1118000.000000,9655000.000000
32566,1122000.000000,9655000.000000
32567,1126000.000000,9655000.000000
33058,1010000.000000,9651000.000000
33059,1014000.000000,9651000.000000
33060,1018000.000000,9651000.000000
33061,1022000.000000,9651000.000000
33062,1026000.000000,9651000.000000
33063,1030000.000000,9651000.000000
33086,1122000.000000,9651000.000000
33087,1126000.000000,9651000.000000
33088,1130000.000000,9651000.000000
33580,1018000.000000,9647000.000000
33581,1022000.000000,9647000.000000
33582,1026000.000000,9647000.000000
33583,1030000.000000,9647000.000000
