"ID,N,10,0","XCOORD,N,21,6","YCOORD,N,21,6"
72442,466000.000000,9347000.000000
72443,470000.000000,9347000.000000
72444,474000.000000,9347000.000000
72445,478000.000000,9347000.000000
72446,482000.000000,9347000.000000
72447,486000.000000,9347000.000000
72448,490000.000000,9347000.000000
72449,494000.000000,9347000.000000
72956,442000.000000,9343000.000000
72957,446000.000000,9343000.000000
72958,450000.000000,9343000.000000
72959,454000.000000,9343000.000000
72960,458000.000000,9343000.000000
72961,462000.000000,9343000.000000
72962,466000.000000,9343000.000000
72963,470000.000000,9343000.000000
72964,474000.000000,9343000.000000
72965,478000.000000,9343000.000000
72966,482000.000000,9343000.000000
72967,486000.000000,9343000.000000
72968,490000.000000,9343000.000000
72969,494000.000000,9343000.000000
72970,498000.000000,9343000.000000
72971,502000.000000,9343000.000000
72972,506000.000000,9343000.000000
72978,530000.000000,9343000.000000
72979,534000.000000,9343000.000000
72980,538000.000000,9343000.000000
73474,434000.000000,9339000.000000
73475,438000.000000,9339000.000000
73476,442000.000000,9339000.000000
73477,446000.000000,9339000.000000
73478,450000.000000,9339000.000000
73479,454000.000000,9339000.000000
73480,458000.000000,9339000.000000
73481,462000.000000,9339000.000000
73482,466000.000000,9339000.000000
73483,470000.000000,9339000.000000
73484,474000.000000,9339000.000000
73485,478000.000000,9339000.000000
73486,482000.000000,9339000.000000
73487,486000.000000,9339000.000000
73488,490000.000000,9339000.000000
73489,494000.000000,9339000.000000
73490,498000.000000,9339000.000000
73491,502000.000000,9339000.000000
73492,506000.000000,9339000.000000
73493,510000.000000,9339000.000000
73494,514000.000000,9339000.000000
73495,518000.000000,9339000.000000
73496,522000.000000,9339000.000000
73497,526000.000000,9339000.000000
73498,530000.000000,9339000.000000
73499,534000.000000,9339000.000000
73500,538000.000000,9339000.000000
73501,542000.000000,9339000.000000
73502,546000.000000,9339000.000000
73503,550000.000000,9339000.000000
73979,374000.000000,9335000.000000
73980,378000.000000,9335000.000000
73981,382000.000000,9335000.000000
73982,386000.000000,9335000.000000
73983,390000.000000,9335000.000000
73984,394000.000000,9335000.000000
73985,398000.000000,9335000.000000
73986,402000.000000,9335000.000000
73987,406000.000000,9335000.000000
73988,410000.000000,9335000.000000
73989,414000.000000,9335000.000000
73990,418000.000000,9335000.000000
73991,422000.000000,9335000.000000
73992,426000.000000,9335000.000000
73993,430000.000000,9335000.000000
73994,434000.000000,9335000.000000
73995,438000.000000,9335000.000000
73996,442000.000000,9335000.000000
73997,446000.000000,9335000.000000
73998,450000.000000,9335000.000000
73999,454000.000000,9335000.000000
74000,458000.000000,9335000.000000
74001,462000.000000,9335000.000000
74002,466000.000000,9335000.000000
74003,470000.000000,9335000.000000
74004,474000.000000,9335000.000000
74005,478000.000000,9335000.000000
74006,482000.000000,9335000.000000
74007,486000.000000,9335000.000000
74008,490000.000000,9335000.000000
74009,494000.000000,9335000.000000
74010,498000.000000,9335000.000000
74011,502000.000000,9335000.000000
74012,506000.000000,9335000.000000
74013,510000.000000,9335000.000000
74014,514000.000000,9335000.000000
74015,518000.000000,9335000.000000
74016,522000.000000,9335000.000000
74017,526000.000000,9335000.000000
74018,530000.000000,9335000.000000
74019,534000.000000,9335000.000000
74020,538000.000000,9335000.000000
74021,542000.000000,9335000.000000
74022,546000.000000,9335000.000000
74023,550000.000000,9335000.000000
74024,554000.000000,9335000.000000
74500,378000.000000,9331000.000000
74501,382000.000000,9331000.000000
74502,386000.000000,9331000.000000
74503,390000.000000,9331000.000000
74504,394000.000000,9331000.000000
74505,398000.000000,9331000.000000
74506,402000.000000,9331000.000000
74507,406000.000000,9331000.000000
74508,410000.000000,9331000.000000
74509,414000.000000,9331000.000000
74510,418000.000000,9331000.000000
74511,422000.000000,9331000.000000
74512,426000.000000,9331000.000000
74513,430000.000000,9331000.000000
74514,434000.000000,9331000.000000
74515,438000.000000,9331000.000000
74516,442000.000000,9331000.000000
74517,446000.000000,9331000.000000
74518,450000.000000,9331000.000000
74519,454000.000000,9331000.000000
74520,458000.000000,9331000.000000
74521,462000.000000,9331000.000000
74522,466000.000000,9331000.000000
74523,470000.000000,9331000.000000
74524,474000.000000,9331000.000000
74525,478000.000000,9331000.000000
74526,482000.000000,9331000.000000
74527,486000.000000,9331000.000000
74528,490000.000000,9331000.000000
74529,494000.000000,9331000.000000
74530,498000.000000,9331000.000000
74531,502000.000000,9331000.000000
74532,506000.000000,9331000.000000
74533,510000.000000,9331000.000000
74534,514000.000000,9331000.000000
74535,518000.000000,9331000.000000
74536,522000.000000,9331000.000000
74537,526000.000000,9331000.000000
74538,530000.000000,9331000.000000
74539,534000.000000,9331000.000000
74540,538000.000000,9331000.000000
74541,542000.000000,9331000.000000
74542,546000.000000,9331000.000000
74543,550000.000000,9331000.000000
74544,554000.000000,9331000.000000
74545,558000.000000,9331000.000000
74546,562000.000000,9331000.000000
75021,382000.000000,9327000.000000
75022,386000.000000,9327000.000000
75023,390000.000000,9327000.000000
