"ID,N,10,0","XCOORD,N,21,6","YCOORD,N,21,6"
66045,-162000.000000,9395000.000000
66046,-158000.000000,9395000.000000
66047,-154000.000000,9395000.000000
66048,-150000.000000,9395000.000000
66049,-146000.000000,9395000.000000
66050,-142000.000000,9395000.000000
66051,-138000.000000,9395000.000000
66052,-134000.000000,9395000.000000
66053,-130000.000000,9395000.000000
66054,-126000.000000,9395000.000000
66055,-122000.000000,9395000.000000
66056,-118000.000000,9395000.000000
66057,-114000.000000,9395000.000000
66058,-110000.000000,9395000.000000
66059,-106000.000000,9395000.000000
66060,-102000.000000,9395000.000000
66061,-98000.000000,9395000.000000
66062,-94000.000000,9395000.000000
66063,-90000.000000,9395000.000000
66064,-86000.000000,9395000.000000
66065,-82000.000000,9395000.000000
66066,-78000.000000,9395000.000000
66067,-74000.000000,9395000.000000
66068,-70000.000000,9395000.000000
66069,-66000.000000,9395000.000000
66070,-62000.000000,9395000.000000
66071,-58000.000000,9395000.000000
66072,-54000.000000,9395000.000000
66073,-50000.000000,9395000.000000
66074,-46000.000000,9395000.000000
66075,-42000.000000,9395000.000000
66565,-162000.000000,9391000.000000
66566,-158000.000000,9391000.000000
66567,-154000.000000,9391000.000000
66568,-150000.000000,9391000.000000
66569,-146000.000000,9391000.000000
66570,-142000.000000,9391000.000000
66571,-138000.000000,9391000.000000
66572,-134000.000000,9391000.000000
66573,-130000.000000,9391000.000000
66574,-126000.000000,9391000.000000
66575,-122000.000000,9391000.000000
66576,-118000.000000,9391000.000000
66577,-114000.000000,9391000.000000
66578,-110000.000000,9391000.000000
66579,-106000.000000,9391000.000000
66580,-102000.000000,9391000.000000
66581,-98000.000000,9391000.000000
66582,-94000.000000,9391000.000000
66583,-90000.000000,9391000.000000
66584,-86000.000000,9391000.000000
66585,-82000.000000,9391000.000000
66586,-78000.000000,9391000.000000
66587,-74000.000000,9391000.000000
66588,-70000.000000,9391000.000000
66589,-66000.000000,9391000.000000
66590,-62000.000000,9391000.000000
66591,-58000.000000,9391000.000000
66592,-54000.000000,9391000.000000
66593,-50000.000000,9391000.000000
66594,-46000.000000,9391000.000000
66595,-42000.000000,9391000.000000
67085,-162000.000000,9387000.000000
67086,-158000.000000,9387000.000000
67087,-154000.000000,9387000.000000
67088,-150000.000000,9387000.000000
67089,-146000.000000,9387000.000000
67090,-142000.000000,9387000.000000
67091,-138000.000000,9387000.000000
67092,-134000.000000,9387000.000000
67093,-130000.000000,9387000.000000
67094,-126000.000000,9387000.000000
67095,-122000.000000,9387000.000000
67096,-118000.000000,9387000.000000
67097,-114000.000000,9387000.000000
67098,-110000.000000,9387000.000000
67099,-106000.000000,9387000.000000
67100,-102000.000000,9387000.000000
67101,-98000.000000,9387000.000000
67102,-94000.000000,9387000.000000
67103,-90000.000000,9387000.000000
67104,-86000.000000,9387000.000000
67105,-82000.000000,9387000.000000
67106,-78000.000000,9387000.000000
67107,-74000.000000,9387000.000000
67108,-70000.000000,9387000.000000
67109,-66000.000000,9387000.000000
67110,-62000.000000,9387000.000000
67111,-58000.000000,9387000.000000
67112,-54000.000000,9387000.000000
67113,-50000.000000,9387000.000000
67114,-46000.000000,9387000.000000
67115,-42000.000000,9387000.000000
67605,-162000.000000,9383000.000000
67606,-158000.000000,9383000.000000
67607,-154000.000000,9383000.000000
67608,-150000.000000,9383000.000000
67609,-146000.000000,9383000.000000
67610,-142000.000000,9383000.000000
67611,-138000.000000,9383000.000000
67612,-134000.000000,9383000.000000
67613,-130000.000000,9383000.000000
67614,-126000.000000,9383000.000000
67615,-122000.000000,9383000.000000
67616,-118000.000000,9383000.000000
67617,-114000.000000,9383000.000000
67618,-110000.000000,9383000.000000
67619,-106000.000000,9383000.000000
67620,-102000.000000,9383000.000000
67621,-98000.000000,9383000.000000
67622,-94000.000000,9383000.000000
67623,-90000.000000,9383000.000000
67624,-86000.000000,9383000.000000
67625,-82000.000000,9383000.000000
67626,-78000.000000,9383000.000000
67627,-74000.000000,9383000.000000
67628,-70000.000000,9383000.000000
67629,-66000.000000,9383000.000000
67630,-62000.000000,9383000.000000
67631,-58000.000000,9383000.000000
67632,-54000.000000,9383000.000000
67633,-50000.000000,9383000.000000
67634,-46000.000000,9383000.000000
67635,-42000.000000,9383000.000000
68125,-162000.000000,9379000.000000
68126,-158000.000000,9379000.000000
68127,-154000.000000,9379000.000000
68128,-150000.000000,9379000.000000
68129,-146000.000000,9379000.000000
68130,-142000.000000,9379000.000000
68131,-138000.000000,9379000.000000
68132,-134000.000000,9379000.000000
68133,-130000.000000,9379000.000000
68134,-126000.000000,9379000.000000
68135,-122000.000000,9379000.000000
68136,-118000.000000,9379000.000000
68137,-114000.000000,9379000.000000
68138,-110000.000000,9379000.000000
68139,-106000.000000,9379000.000000
68140,-102000.000000,9379000.000000
68141,-98000.000000,9379000.000000
68142,-94000.000000,9379000.000000
68143,-90000.000000,9379000.000000
68144,-86000.000000,9379000.000000
68145,-82000.000000,9379000.000000
68146,-78000.000000,9379000.000000
68147,-74000.000000,9379000.000000
68148,-70000.000000,9379000.000000
68149,-66000.000000,9379000.000000
68150,-62000.000000,9379000.000000
68151,-58000.000000,9379000.000000
68152,-54000.000000,9379000.000000
68153,-50000.000000,9379000.000000
68154,-46000.000000,9379000.000000
68155,-42000.000000,9379000.000000
68645,-162000.000000,9375000.000000
68646,-158000.000000,9375000.000000
68647,-154000.000000,9375000.000000
68648,-150000.000000,9375000.000000
68649,-146000.000000,9375000.000000
68650,-142000.000000,9375000.000000
68651,-138000.000000,9375000.000000
68652,-134000.000000,9375000.000000
68653,-130000.000000,9375000.000000
68654,-126000.000000,9375000.000000
68655,-122000.000000,9375000.000000
68656,-118000.000000,9375000.000000
68657,-114000.000000,9375000.000000
68658,-110000.000000,9375000.000000
68659,-106000.000000,9375000.000000
68660,-102000.000000,9375000.000000
68661,-98000.000000,9375000.000000
68662,-94000.000000,9375000.000000
68663,-90000.000000,9375000.000000
68664,-86000.000000,9375000.000000
68665,-82000.000000,9375000.000000
68666,-78000.000000,9375000.000000
68667,-74000.000000,9375000.000000
68668,-70000.000000,9375000.000000
68669,-66000.000000,9375000.000000
68670,-62000.000000,9375000.000000
68671,-58000.000000,9375000.000000
68672,-54000.000000,9375000.000000
68673,-50000.000000,9375000.000000
68674,-46000.000000,9375000.000000
68675,-42000.000000,9375000.000000
68676,-38000.000000,9375000.000000
68677,-34000.000000,9375000.000000
69165,-162000.000000,9371000.000000
69166,-158000.000000,9371000.000000
69167,-154000.000000,9371000.000000
69168,-150000.000000,9371000.000000
69169,-146000.000000,9371000.000000
69170,-142000.000000,9371000.000000
69171,-138000.000000,9371000.000000
69172,-134000.000000,9371000.000000
69173,-130000.000000,9371000.000000
69174,-126000.000000,9371000.000000
69175,-122000.000000,9371000.000000
69176,-118000.000000,9371000.000000
69177,-114000.000000,9371000.000000
69178,-110000.000000,9371000.000000
69179,-106000.000000,9371000.000000
69180,-102000.000000,9371000.000000
69181,-98000.000000,9371000.000000
69182,-94000.000000,9371000.000000
69183,-90000.000000,9371000.000000
69184,-86000.000000,9371000.000000
69185,-82000.000000,9371000.000000
69186,-78000.000000,9371000.000000
69187,-74000.000000,9371000.000000
69188,-70000.000000,9371000.000000
69189,-66000.000000,9371000.000000
69190,-62000.000000,9371000.000000
69191,-58000.000000,9371000.000000
69192,-54000.000000,9371000.000000
69193,-50000.000000,9371000.000000
69194,-46000.000000,9371000.000000
69195,-42000.000000,9371000.000000
69196,-38000.000000,9371000.000000
69197,-34000.000000,9371000.000000
69198,-30000.000000,9371000.000000
69685,-162000.000000,9367000.000000
69686,-158000.000000,9367000.000000
69687,-154000.000000,9367000.000000
69688,-150000.000000,9367000.000000
69689,-146000.000000,9367000.000000
69690,-142000.000000,9367000.000000
69691,-138000.000000,9367000.000000
69692,-134000.000000,9367000.000000
69693,-130000.000000,9367000.000000
69694,-126000.000000,9367000.000000
69695,-122000.000000,9367000.000000
69696,-118000.000000,9367000.000000
69697,-114000.000000,9367000.000000
69698,-110000.000000,9367000.000000
69699,-106000.000000,9367000.000000
69700,-102000.000000,9367000.000000
69701,-98000.000000,9367000.000000
69702,-94000.000000,9367000.000000
69703,-90000.000000,9367000.000000
69704,-86000.000000,9367000.000000
69705,-82000.000000,9367000.000000
69706,-78000.000000,9367000.000000
69707,-74000.000000,9367000.000000
69708,-70000.000000,9367000.000000
69709,-66000.000000,9367000.000000
69710,-62000.000000,9367000.000000
69711,-58000.000000,9367000.000000
69712,-54000.000000,9367000.000000
69713,-50000.000000,9367000.000000
69714,-46000.000000,9367000.000000
69715,-42000.000000,9367000.000000
69716,-38000.000000,9367000.000000
69717,-34000.000000,9367000.000000
69718,-30000.000000,9367000.000000
69719,-26000.000000,9367000.000000
70205,-162000.000000,9363000.000000
70206,-158000.000000,9363000.000000
70207,-154000.000000,9363000.000000
70208,-150000.000000,9363000.000000
70209,-146000.000000,9363000.000000
70210,-142000.000000,9363000.000000
70211,-138000.000000,9363000.000000
70212,-134000.000000,9363000.000000
70213,-130000.000000,9363000.000000
70214,-126000.000000,9363000.000000
70215,-122000.000000,9363000.000000
70216,-118000.000000,9363000.000000
70217,-114000.000000,9363000.000000
70218,-110000.000000,9363000.000000
70219,-106000.000000,9363000.000000
70220,-102000.000000,9363000.000000
70221,-98000.000000,9363000.000000
70222,-94000.000000,9363000.000000
70223,-90000.000000,9363000.000000
70224,-86000.000000,9363000.000000
70225,-82000.000000,9363000.000000
70226,-78000.000000,9363000.000000
70227,-74000.000000,9363000.000000
70228,-70000.000000,9363000.000000
70229,-66000.000000,9363000.000000
70230,-62000.000000,9363000.000000
70231,-58000.000000,9363000.000000
70232,-54000.000000,9363000.000000
70233,-50000.000000,9363000.000000
70234,-46000.000000,9363000.000000
70235,-42000.000000,9363000.000000
70236,-38000.000000,9363000.000000
70237,-34000.000000,9363000.000000
70238,-30000.000000,9363000.000000
70239,-26000.000000,9363000.000000
70240,-22000.000000,9363000.000000
70725,-162000.000000,9359000.000000
70726,-158000.000000,9359000.000000
70727,-154000.000000,9359000.000000
70728,-150000.000000,9359000.000000
70729,-146000.000000,9359000.000000
70730,-142000.000000,9359000.000000
70731,-138000.000000,9359000.000000
70732,-134000.000000,9359000.000000
70733,-130000.000000,9359000.000000
70734,-126000.000000,9359000.000000
70735,-122000.000000,9359000.000000
70736,-118000.000000,9359000.000000
70737,-114000.000000,9359000.000000
70738,-110000.000000,9359000.000000
70739,-106000.000000,9359000.000000
70740,-102000.000000,9359000.000000
70741,-98000.000000,9359000.000000
70742,-94000.000000,9359000.000000
70743,-90000.000000,9359000.000000
70744,-86000.000000,9359000.000000
70745,-82000.000000,9359000.000000
70746,-78000.000000,9359000.000000
70747,-74000.000000,9359000.000000
70748,-70000.000000,9359000.000000
70749,-66000.000000,9359000.000000
70750,-62000.000000,9359000.000000
70751,-58000.000000,9359000.000000
70752,-54000.000000,9359000.000000
70753,-50000.000000,9359000.000000
70754,-46000.000000,9359000.000000
70755,-42000.000000,9359000.000000
70756,-38000.000000,9359000.000000
70757,-34000.000000,9359000.000000
70758,-30000.000000,9359000.000000
70759,-26000.000000,9359000.000000
70760,-22000.000000,9359000.000000
70761,-18000.000000,9359000.000000
71245,-162000.000000,9355000.000000
71246,-158000.000000,9355000.000000
71247,-154000.000000,9355000.000000
71248,-150000.000000,9355000.000000
71249,-146000.000000,9355000.000000
71250,-142000.000000,9355000.000000
71251,-138000.000000,9355000.000000
71252,-134000.000000,9355000.000000
71253,-130000.000000,9355000.000000
71254,-126000.000000,9355000.000000
71255,-122000.000000,9355000.000000
71256,-118000.000000,9355000.000000
71257,-114000.000000,9355000.000000
71258,-110000.000000,9355000.000000
71259,-106000.000000,9355000.000000
71260,-102000.000000,9355000.000000
71261,-98000.000000,9355000.000000
71262,-94000.000000,9355000.000000
71263,-90000.000000,9355000.000000
71264,-86000.000000,9355000.000000
71265,-82000.000000,9355000.000000
71266,-78000.000000,9355000.000000
71267,-74000.000000,9355000.000000
71268,-70000.000000,9355000.000000
71269,-66000.000000,9355000.000000
71270,-62000.000000,9355000.000000
71271,-58000.000000,9355000.000000
71272,-54000.000000,9355000.000000
71273,-50000.000000,9355000.000000
71274,-46000.000000,9355000.000000
71275,-42000.000000,9355000.000000
71276,-38000.000000,9355000.000000
71277,-34000.000000,9355000.000000
71278,-30000.000000,9355000.000000
71279,-26000.000000,9355000.000000
71280,-22000.000000,9355000.000000
71281,-18000.000000,9355000.000000
71282,-14000.000000,9355000.000000
71765,-162000.000000,9351000.000000
71766,-158000.000000,9351000.000000
71767,-154000.000000,9351000.000000
71768,-150000.000000,9351000.000000
71769,-146000.000000,9351000.000000
71770,-142000.000000,9351000.000000
71771,-138000.000000,9351000.000000
71772,-134000.000000,9351000.000000
71773,-130000.000000,9351000.000000
71774,-126000.000000,9351000.000000
71775,-122000.000000,9351000.000000
71776,-118000.000000,9351000.000000
71777,-114000.000000,9351000.000000
71778,-110000.000000,9351000.000000
71779,-106000.000000,9351000.000000
71780,-102000.000000,9351000.000000
71781,-98000.000000,9351000.000000
71782,-94000.000000,9351000.000000
71783,-90000.000000,9351000.000000
71784,-86000.000000,9351000.000000
71785,-82000.000000,9351000.000000
71786,-78000.000000,9351000.000000
71787,-74000.000000,9351000.000000
71788,-70000.000000,9351000.000000
71789,-66000.000000,9351000.000000
71790,-62000.000000,9351000.000000
71791,-58000.000000,9351000.000000
71792,-54000.000000,9351000.000000
71793,-50000.000000,9351000.000000
71794,-46000.000000,9351000.000000
71795,-42000.000000,9351000.000000
71796,-38000.000000,9351000.000000
71797,-34000.000000,9351000.000000
71798,-30000.000000,9351000.000000
71799,-26000.000000,9351000.000000
71800,-22000.000000,9351000.000000
71801,-18000.000000,9351000.000000
71802,-14000.000000,9351000.000000
71803,-10000.000000,9351000.000000
72285,-162000.000000,9347000.000000
72286,-158000.000000,9347000.000000
72287,-154000.000000,9347000.000000
72288,-150000.000000,9347000.000000
72289,-146000.000000,9347000.000000
72290,-142000.000000,9347000.000000
72291,-138000.000000,9347000.000000
72292,-134000.000000,9347000.000000
72293,-130000.000000,9347000.000000
72294,-126000.000000,9347000.000000
72295,-122000.000000,9347000.000000
72296,-118000.000000,9347000.000000
72297,-114000.000000,9347000.000000
72298,-110000.000000,9347000.000000
72299,-106000.000000,9347000.000000
72300,-102000.000000,9347000.000000
72301,-98000.000000,9347000.000000
72302,-94000.000000,9347000.000000
72303,-90000.000000,9347000.000000
72304,-86000.000000,9347000.000000
72305,-82000.000000,9347000.000000
72306,-78000.000000,9347000.000000
72307,-74000.000000,9347000.000000
72308,-70000.000000,9347000.000000
72309,-66000.000000,9347000.000000
72310,-62000.000000,9347000.000000
72311,-58000.000000,9347000.000000
72312,-54000.000000,9347000.000000
72313,-50000.000000,9347000.000000
72314,-46000.000000,9347000.000000
72315,-42000.000000,9347000.000000
72316,-38000.000000,9347000.000000
72317,-34000.000000,9347000.000000
72318,-30000.000000,9347000.000000
72319,-26000.000000,9347000.000000
72320,-22000.000000,9347000.000000
72321,-18000.000000,9347000.000000
72322,-14000.000000,9347000.000000
72323,-10000.000000,9347000.000000
72324,-6000.000000,9347000.000000
72805,-162000.000000,9343000.000000
72806,-158000.000000,9343000.000000
72807,-154000.000000,9343000.000000
72808,-150000.000000,9343000.000000
72809,-146000.000000,9343000.000000
72810,-142000.000000,9343000.000000
72811,-138000.000000,9343000.000000
72812,-134000.000000,9343000.000000
72813,-130000.000000,9343000.000000
72814,-126000.000000,9343000.000000
72815,-122000.000000,9343000.000000
72816,-118000.000000,9343000.000000
72817,-114000.000000,9343000.000000
72818,-110000.000000,9343000.000000
72819,-106000.000000,9343000.000000
72820,-102000.000000,9343000.000000
72821,-98000.000000,9343000.000000
72822,-94000.000000,9343000.000000
72823,-90000.000000,9343000.000000
72824,-86000.000000,9343000.000000
72825,-82000.000000,9343000.000000
72826,-78000.000000,9343000.000000
72827,-74000.000000,9343000.000000
72828,-70000.000000,9343000.000000
72829,-66000.000000,9343000.000000
72830,-62000.000000,9343000.000000
72831,-58000.000000,9343000.000000
72832,-54000.000000,9343000.000000
72833,-50000.000000,9343000.000000
72834,-46000.000000,9343000.000000
72835,-42000.000000,9343000.000000
72836,-38000.000000,9343000.000000
72837,-34000.000000,9343000.000000
72838,-30000.000000,9343000.000000
72839,-26000.000000,9343000.000000
72840,-22000.000000,9343000.000000
72841,-18000.000000,9343000.000000
72842,-14000.000000,9343000.000000
72843,-10000.000000,9343000.000000
72844,-6000.000000,9343000.000000
72845,-2000.000000,9343000.000000
73325,-162000.000000,9339000.000000
73326,-158000.000000,9339000.000000
73327,-154000.000000,9339000.000000
73328,-150000.000000,9339000.000000
73329,-146000.000000,9339000.000000
73330,-142000.000000,9339000.000000
73331,-138000.000000,9339000.000000
73332,-134000.000000,9339000.000000
73333,-130000.000000,9339000.000000
73334,-126000.000000,9339000.000000
73335,-122000.000000,9339000.000000
73336,-118000.000000,9339000.000000
73337,-114000.000000,9339000.000000
73338,-110000.000000,9339000.000000
73339,-106000.000000,9339000.000000
73340,-102000.000000,9339000.000000
73341,-98000.000000,9339000.000000
73342,-94000.000000,9339000.000000
73343,-90000.000000,9339000.000000
73344,-86000.000000,9339000.000000
73345,-82000.000000,9339000.000000
73346,-78000.000000,9339000.000000
73347,-74000.000000,9339000.000000
73348,-70000.000000,9339000.000000
73349,-66000.000000,9339000.000000
73350,-62000.000000,9339000.000000
73351,-58000.000000,9339000.000000
73352,-54000.000000,9339000.000000
73353,-50000.000000,9339000.000000
73354,-46000.000000,9339000.000000
73355,-42000.000000,9339000.000000
73356,-38000.000000,9339000.000000
73357,-34000.000000,9339000.000000
73358,-30000.000000,9339000.000000
73359,-26000.000000,9339000.000000
73360,-22000.000000,9339000.000000
73361,-18000.000000,9339000.000000
73362,-14000.000000,9339000.000000
73363,-10000.000000,9339000.000000
73364,-6000.000000,9339000.000000
73365,-2000.000000,9339000.000000
73366,2000.000000,9339000.000000
73845,-162000.000000,9335000.000000
73846,-158000.000000,9335000.000000
73847,-154000.000000,9335000.000000
73848,-150000.000000,9335000.000000
73849,-146000.000000,9335000.000000
73850,-142000.000000,9335000.000000
73851,-138000.000000,9335000.000000
73852,-134000.000000,9335000.000000
73853,-130000.000000,9335000.000000
73854,-126000.000000,9335000.000000
73855,-122000.000000,9335000.000000
73856,-118000.000000,9335000.000000
73857,-114000.000000,9335000.000000
73858,-110000.000000,9335000.000000
73859,-106000.000000,9335000.000000
73860,-102000.000000,9335000.000000
73861,-98000.000000,9335000.000000
73862,-94000.000000,9335000.000000
73863,-90000.000000,9335000.000000
73864,-86000.000000,9335000.000000
73865,-82000.000000,9335000.000000
73866,-78000.000000,9335000.000000
73867,-74000.000000,9335000.000000
73868,-70000.000000,9335000.000000
73869,-66000.000000,9335000.000000
73870,-62000.000000,9335000.000000
73871,-58000.000000,9335000.000000
73872,-54000.000000,9335000.000000
73873,-50000.000000,9335000.000000
73874,-46000.000000,9335000.000000
73875,-42000.000000,9335000.000000
73876,-38000.000000,9335000.000000
73877,-34000.000000,9335000.000000
73878,-30000.000000,9335000.000000
73879,-26000.000000,9335000.000000
73880,-22000.000000,9335000.000000
73881,-18000.000000,9335000.000000
73882,-14000.000000,9335000.000000
