"ID,N,10,0","XCOORD,N,21,6","YCOORD,N,21,6"
33838,-30000.000000,9643000.000000
33839,-26000.000000,9643000.000000
33840,-22000.000000,9643000.000000
33841,-18000.000000,9643000.000000
33842,-14000.000000,9643000.000000
33843,-10000.000000,9643000.000000
33844,-6000.000000,9643000.000000
33845,-2000.000000,9643000.000000
33867,86000.000000,9643000.000000
33889,174000.000000,9643000.000000
33890,178000.000000,9643000.000000
34324,-166000.000000,9639000.000000
34325,-162000.000000,9639000.000000
34326,-158000.000000,9639000.000000
34327,-154000.000000,9639000.000000
34328,-150000.000000,9639000.000000
34329,-146000.000000,9639000.000000
34330,-142000.000000,9639000.000000
34331,-138000.000000,9639000.000000
34332,-134000.000000,9639000.000000
34333,-130000.000000,9639000.000000
34334,-126000.000000,9639000.000000
34335,-122000.000000,9639000.000000
34336,-118000.000000,9639000.000000
34337,-114000.000000,9639000.000000
34338,-110000.000000,9639000.000000
34339,-106000.000000,9639000.000000
34340,-102000.000000,9639000.000000
34341,-98000.000000,9639000.000000
34342,-94000.000000,9639000.000000
34343,-90000.000000,9639000.000000
34344,-86000.000000,9639000.000000
34345,-82000.000000,9639000.000000
34346,-78000.000000,9639000.000000
34347,-74000.000000,9639000.000000
34348,-70000.000000,9639000.000000
34349,-66000.000000,9639000.000000
34350,-62000.000000,9639000.000000
34351,-58000.000000,9639000.000000
34352,-54000.000000,9639000.000000
34353,-50000.000000,9639000.000000
34354,-46000.000000,9639000.000000
34355,-42000.000000,9639000.000000
34356,-38000.000000,9639000.000000
34357,-34000.000000,9639000.000000
34358,-30000.000000,9639000.000000
34359,-26000.000000,9639000.000000
34360,-22000.000000,9639000.000000
34361,-18000.000000,9639000.000000
34362,-14000.000000,9639000.000000
34363,-10000.000000,9639000.000000
34364,-6000.000000,9639000.000000
34365,-2000.000000,9639000.000000
34366,2000.000000,9639000.000000
34367,6000.000000,9639000.000000
34368,10000.000000,9639000.000000
34369,14000.000000,9639000.000000
34844,-166000.000000,9635000.000000
34845,-162000.000000,9635000.000000
34846,-158000.000000,9635000.000000
34847,-154000.000000,9635000.000000
34848,-150000.000000,9635000.000000
34849,-146000.000000,9635000.000000
34850,-142000.000000,9635000.000000
34851,-138000.000000,9635000.000000
34852,-134000.000000,9635000.000000
34853,-130000.000000,9635000.000000
34854,-126000.000000,9635000.000000
34855,-122000.000000,9635000.000000
34856,-118000.000000,9635000.000000
34857,-114000.000000,9635000.000000
34858,-110000.000000,9635000.000000
34859,-106000.000000,9635000.000000
34860,-102000.000000,9635000.000000
34861,-98000.000000,9635000.000000
34862,-94000.000000,9635000.000000
34863,-90000.000000,9635000.000000
34864,-86000.000000,9635000.000000
34865,-82000.000000,9635000.000000
34866,-78000.000000,9635000.000000
34867,-74000.000000,9635000.000000
34868,-70000.000000,9635000.000000
34869,-66000.000000,9635000.000000
34870,-62000.000000,9635000.000000
34871,-58000.000000,9635000.000000
34872,-54000.000000,9635000.000000
34873,-50000.000000,9635000.000000
34874,-46000.000000,9635000.000000
34875,-42000.000000,9635000.000000
34876,-38000.000000,9635000.000000
34877,-34000.000000,9635000.000000
34878,-30000.000000,9635000.000000
34879,-26000.000000,9635000.000000
34880,-22000.000000,9635000.000000
34881,-18000.000000,9635000.000000
34882,-14000.000000,9635000.000000
34883,-10000.000000,9635000.000000
34884,-6000.000000,9635000.000000
34885,-2000.000000,9635000.000000
34886,2000.000000,9635000.000000
34887,6000.000000,9635000.000000
34888,10000.000000,9635000.000000
34889,14000.000000,9635000.000000
34890,18000.000000,9635000.000000
34891,22000.000000,9635000.000000
34892,26000.000000,9635000.000000
35364,-166000.000000,9631000.000000
35365,-162000.000000,9631000.000000
35366,-158000.000000,9631000.000000
35367,-154000.000000,9631000.000000
35368,-150000.000000,9631000.000000
35369,-146000.000000,9631000.000000
35370,-142000.000000,9631000.000000
35371,-138000.000000,9631000.000000
35372,-134000.000000,9631000.000000
35373,-130000.000000,9631000.000000
35374,-126000.000000,9631000.000000
35375,-122000.000000,9631000.000000
35376,-118000.000000,9631000.000000
35377,-114000.000000,9631000.000000
35378,-110000.000000,9631000.000000
35379,-106000.000000,9631000.000000
35380,-102000.000000,9631000.000000
35381,-98000.000000,9631000.000000
35382,-94000.000000,9631000.000000
35383,-90000.000000,9631000.000000
35384,-86000.000000,9631000.000000
35385,-82000.000000,9631000.000000
35386,-78000.000000,9631000.000000
35387,-74000.000000,9631000.000000
35388,-70000.000000,9631000.000000
35389,-66000.000000,9631000.000000
35390,-62000.000000,9631000.000000
35391,-58000.000000,9631000.000000
35392,-54000.000000,9631000.000000
35393,-50000.000000,9631000.000000
35394,-46000.000000,9631000.000000
35395,-42000.000000,9631000.000000
35396,-38000.000000,9631000.000000
35397,-34000.000000,9631000.000000
35398,-30000.000000,9631000.000000
35399,-26000.000000,9631000.000000
35400,-22000.000000,9631000.000000
35401,-18000.000000,9631000.000000
35402,-14000.000000,9631000.000000
35403,-10000.000000,9631000.000000
35404,-6000.000000,9631000.000000
35405,-2000.000000,9631000.000000
35406,2000.000000,9631000.000000
35407,6000.000000,9631000.000000
35408,10000.000000,9631000.000000
35409,14000.000000,9631000.000000
35410,18000.000000,9631000.000000
35411,22000.000000,9631000.000000
35412,26000.000000,9631000.000000
35413,30000.000000,9631000.000000
35414,34000.000000,9631000.000000
35415,38000.000000,9631000.000000
35434,114000.000000,9631000.000000
35435,118000.000000,9631000.000000
35884,-166000.000000,9627000.000000
35885,-162000.000000,9627000.000000
35886,-158000.000000,9627000.000000
35887,-154000.000000,9627000.000000
35888,-150000.000000,9627000.000000
35889,-146000.000000,9627000.000000
35890,-142000.000000,9627000.000000
35891,-138000.000000,9627000.000000
35892,-134000.000000,9627000.000000
35893,-130000.000000,9627000.000000
35894,-126000.000000,9627000.000000
35895,-122000.000000,9627000.000000
35896,-118000.000000,9627000.000000
35897,-114000.000000,9627000.000000
35898,-110000.000000,9627000.000000
35899,-106000.000000,9627000.000000
35900,-102000.000000,9627000.000000
35901,-98000.000000,9627000.000000
35902,-94000.000000,9627000.000000
35903,-90000.000000,9627000.000000
35904,-86000.000000,9627000.000000
35905,-82000.000000,9627000.000000
35906,-78000.000000,9627000.000000
35907,-74000.000000,9627000.000000
35908,-70000.000000,9627000.000000
35909,-66000.000000,9627000.000000
35910,-62000.000000,9627000.000000
35911,-58000.000000,9627000.000000
35912,-54000.000000,9627000.000000
35913,-50000.000000,9627000.000000
35914,-46000.000000,9627000.000000
35915,-42000.000000,9627000.000000
35916,-38000.000000,9627000.000000
35917,-34000.000000,9627000.000000
35918,-30000.000000,9627000.000000
35919,-26000.000000,9627000.000000
35920,-22000.000000,9627000.000000
35921,-18000.000000,9627000.000000
35922,-14000.000000,9627000.000000
35923,-10000.000000,9627000.000000
35924,-6000.000000,9627000.000000
35925,-2000.000000,9627000.000000
35926,2000.000000,9627000.000000
35927,6000.000000,9627000.000000
35928,10000.000000,9627000.000000
35929,14000.000000,9627000.000000
35930,18000.000000,9627000.000000
35931,22000.000000,9627000.000000
35932,26000.000000,9627000.000000
35933,30000.000000,9627000.000000
35934,34000.000000,9627000.000000
35935,38000.000000,9627000.000000
35936,42000.000000,9627000.000000
35937,46000.000000,9627000.000000
35938,50000.000000,9627000.000000
35939,54000.000000,9627000.000000
35940,58000.000000,9627000.000000
35941,62000.000000,9627000.000000
35942,66000.000000,9627000.000000
35943,70000.000000,9627000.000000
35944,74000.000000,9627000.000000
35955,118000.000000,9627000.000000
35956,122000.000000,9627000.000000
36404,-166000.000000,9623000.000000
36405,-162000.000000,9623000.000000
36406,-158000.000000,9623000.000000
36407,-154000.000000,9623000.000000
36408,-150000.000000,9623000.000000
36409,-146000.000000,9623000.000000
36410,-142000.000000,9623000.000000
36411,-138000.000000,9623000.000000
36412,-134000.000000,9623000.000000
36413,-130000.000000,9623000.000000
36414,-126000.000000,9623000.000000
36415,-122000.000000,9623000.000000
36416,-118000.000000,9623000.000000
36417,-114000.000000,9623000.000000
36418,-110000.000000,9623000.000000
36419,-106000.000000,9623000.000000
36420,-102000.000000,9623000.000000
36421,-98000.000000,9623000.000000
36422,-94000.000000,9623000.000000
36423,-90000.000000,9623000.000000
36424,-86000.000000,9623000.000000
36425,-82000.000000,9623000.000000
36426,-78000.000000,9623000.000000
36427,-74000.000000,9623000.000000
36428,-70000.000000,9623000.000000
36429,-66000.000000,9623000.000000
36430,-62000.000000,9623000.000000
36431,-58000.000000,9623000.000000
36432,-54000.000000,9623000.000000
36433,-50000.000000,9623000.000000
36434,-46000.000000,9623000.000000
36435,-42000.000000,9623000.000000
36436,-38000.000000,9623000.000000
36437,-34000.000000,9623000.000000
36438,-30000.000000,9623000.000000
36439,-26000.000000,9623000.000000
36440,-22000.000000,9623000.000000
36441,-18000.000000,9623000.000000
36442,-14000.000000,9623000.000000
36443,-10000.000000,9623000.000000
36444,-6000.000000,9623000.000000
36445,-2000.000000,9623000.000000
36446,2000.000000,9623000.000000
36447,6000.000000,9623000.000000
36448,10000.000000,9623000.000000
36449,14000.000000,9623000.000000
36450,18000.000000,9623000.000000
36451,22000.000000,9623000.000000
36452,26000.000000,9623000.000000
36453,30000.000000,9623000.000000
36454,34000.000000,9623000.000000
36455,38000.000000,9623000.000000
36456,42000.000000,9623000.000000
36457,46000.000000,9623000.000000
36458,50000.000000,9623000.000000
36459,54000.000000,9623000.000000
36460,58000.000000,9623000.000000
36461,62000.000000,9623000.000000
36462,66000.000000,9623000.000000
36463,70000.000000,9623000.000000
36464,74000.000000,9623000.000000
36465,78000.000000,9623000.000000
36466,82000.000000,9623000.000000
36467,86000.000000,9623000.000000
36468,90000.000000,9623000.000000
36475,118000.000000,9623000.000000
36476,122000.000000,9623000.000000
36924,-166000.000000,9619000.000000
36925,-162000.000000,9619000.000000
36926,-158000.000000,9619000.000000
36927,-154000.000000,9619000.000000
36928,-150000.000000,9619000.000000
36929,-146000.000000,9619000.000000
36930,-142000.000000,9619000.000000
36931,-138000.000000,9619000.000000
36932,-134000.000000,9619000.000000
36933,-130000.000000,9619000.000000
36934,-126000.000000,9619000.000000
36935,-122000.000000,9619000.000000
36936,-118000.000000,9619000.000000
36937,-114000.000000,9619000.000000
36938,-110000.000000,9619000.000000
36939,-106000.000000,9619000.000000
36940,-102000.000000,9619000.000000
36941,-98000.000000,9619000.000000
36942,-94000.000000,9619000.000000
36943,-90000.000000,9619000.000000
36944,-86000.000000,9619000.000000
36945,-82000.000000,9619000.000000
36946,-78000.000000,9619000.000000
36947,-74000.000000,9619000.000000
36948,-70000.000000,9619000.000000
36949,-66000.000000,9619000.000000
36950,-62000.000000,9619000.000000
36951,-58000.000000,9619000.000000
36952,-54000.000000,9619000.000000
36953,-50000.000000,9619000.000000
36954,-46000.000000,9619000.000000
36955,-42000.000000,9619000.000000
36956,-38000.000000,9619000.000000
36957,-34000.000000,9619000.000000
36958,-30000.000000,9619000.000000
36959,-26000.000000,9619000.000000
36960,-22000.000000,9619000.000000
36961,-18000.000000,9619000.000000
36962,-14000.000000,9619000.000000
36963,-10000.000000,9619000.000000
36964,-6000.000000,9619000.000000
36965,-2000.000000,9619000.000000
36966,2000.000000,9619000.000000
36967,6000.000000,9619000.000000
36968,10000.000000,9619000.000000
36969,14000.000000,9619000.000000
36970,18000.000000,9619000.000000
36971,22000.000000,9619000.000000
36972,26000.000000,9619000.000000
36973,30000.000000,9619000.000000
36974,34000.000000,9619000.000000
36975,38000.000000,9619000.000000
36976,42000.000000,9619000.000000
36977,46000.000000,9619000.000000
36978,50000.000000,9619000.000000
36979,54000.000000,9619000.000000
36980,58000.000000,9619000.000000
36981,62000.000000,9619000.000000
36982,66000.000000,9619000.000000
36983,70000.000000,9619000.000000
36984,74000.000000,9619000.000000
36985,78000.000000,9619000.000000
36986,82000.000000,9619000.000000
36987,86000.000000,9619000.000000
36988,90000.000000,9619000.000000
36989,94000.000000,9619000.000000
36990,98000.000000,9619000.000000
36991,102000.000000,9619000.000000
36992,106000.000000,9619000.000000
36993,110000.000000,9619000.000000
36995,118000.000000,9619000.000000
37444,-166000.000000,9615000.000000
37445,-162000.000000,9615000.000000
37446,-158000.000000,9615000.000000
37447,-154000.000000,9615000.000000
37448,-150000.000000,9615000.000000
37449,-146000.000000,9615000.000000
37450,-142000.000000,9615000.000000
37451,-138000.000000,9615000.000000
37452,-134000.000000,9615000.000000
37453,-130000.000000,9615000.000000
37454,-126000.000000,9615000.000000
37455,-122000.000000,9615000.000000
37456,-118000.000000,9615000.000000
37457,-114000.000000,9615000.000000
37458,-110000.000000,9615000.000000
37459,-106000.000000,9615000.000000
37460,-102000.000000,9615000.000000
37461,-98000.000000,9615000.000000
37462,-94000.000000,9615000.000000
37463,-90000.000000,9615000.000000
37464,-86000.000000,9615000.000000
37465,-82000.000000,9615000.000000
37466,-78000.000000,9615000.000000
37467,-74000.000000,9615000.000000
37468,-70000.000000,9615000.000000
37469,-66000.000000,9615000.000000
37470,-62000.000000,9615000.000000
37471,-58000.000000,9615000.000000
37472,-54000.000000,9615000.000000
37473,-50000.000000,9615000.000000
37474,-46000.000000,9615000.000000
37475,-42000.000000,9615000.000000
37476,-38000.000000,9615000.000000
37477,-34000.000000,9615000.000000
37478,-30000.000000,9615000.000000
37479,-26000.000000,9615000.000000
37480,-22000.000000,9615000.000000
37481,-18000.000000,9615000.000000
37482,-14000.000000,9615000.000000
37483,-10000.000000,9615000.000000
37484,-6000.000000,9615000.000000
37485,-2000.000000,9615000.000000
37486,2000.000000,9615000.000000
37487,6000.000000,9615000.000000
37488,10000.000000,9615000.000000
37489,14000.000000,9615000.000000
37490,18000.000000,9615000.000000
37491,22000.000000,9615000.000000
37492,26000.000000,9615000.000000
37493,30000.000000,9615000.000000
37494,34000.000000,9615000.000000
37495,38000.000000,9615000.000000
37496,42000.000000,9615000.000000
37497,46000.000000,9615000.000000
37498,50000.000000,9615000.000000
37499,54000.000000,9615000.000000
37500,58000.000000,9615000.000000
37501,62000.000000,9615000.000000
37502,66000.000000,9615000.000000
37503,70000.000000,9615000.000000
37504,74000.000000,9615000.000000
37505,78000.000000,9615000.000000
37506,82000.000000,9615000.000000
37507,86000.000000,9615000.000000
37508,90000.000000,9615000.000000
37509,94000.000000,9615000.000000
37510,98000.000000,9615000.000000
37511,102000.000000,9615000.000000
37512,106000.000000,9615000.000000
37513,110000.000000,9615000.000000
37514,114000.000000,9615000.000000
