431061,1284000,-4371000
431062,1284000,-4369000
431650,1286000,-4373000
431651,1286000,-4371000
431652,1286000,-4369000
432238,1288000,-4377000
432239,1288000,-4375000
432240,1288000,-4373000
432241,1288000,-4371000
432242,1288000,-4369000
432827,1290000,-4379000
432828,1290000,-4377000
432829,1290000,-4375000
432830,1290000,-4373000
432831,1290000,-4371000
432832,1290000,-4369000
433415,1292000,-4383000
433416,1292000,-4381000
433417,1292000,-4379000
433418,1292000,-4377000
433419,1292000,-4375000
433420,1292000,-4373000
433421,1292000,-4371000
433422,1292000,-4369000
434002,1294000,-4389000
434003,1294000,-4387000
434004,1294000,-4385000
434005,1294000,-4383000
434006,1294000,-4381000
434007,1294000,-4379000
434008,1294000,-4377000
434009,1294000,-4375000
434010,1294000,-4373000
434011,1294000,-4371000
434012,1294000,-4369000
434590,1296000,-4393000
434591,1296000,-4391000
434592,1296000,-4389000
434593,1296000,-4387000
434594,1296000,-4385000
434595,1296000,-4383000
434596,1296000,-4381000
434597,1296000,-4379000
434598,1296000,-4377000
434599,1296000,-4375000
434600,1296000,-4373000
434601,1296000,-4371000
434602,1296000,-4369000
434603,1296000,-4367000
435179,1298000,-4395000
435180,1298000,-4393000
435181,1298000,-4391000
435182,1298000,-4389000
435183,1298000,-4387000
435184,1298000,-4385000
435185,1298000,-4383000
435186,1298000,-4381000
435187,1298000,-4379000
435188,1298000,-4377000
435189,1298000,-4375000
435190,1298000,-4373000
435191,1298000,-4371000
435192,1298000,-4369000
435193,1298000,-4367000
435768,1300000,-4397000
435769,1300000,-4395000
435770,1300000,-4393000
435771,1300000,-4391000
435772,1300000,-4389000
435773,1300000,-4387000
435774,1300000,-4385000
435775,1300000,-4383000
435776,1300000,-4381000
435777,1300000,-4379000
435778,1300000,-4377000
435779,1300000,-4375000
435780,1300000,-4373000
435781,1300000,-4371000
435782,1300000,-4369000
435783,1300000,-4367000
436357,1302000,-4399000
436358,1302000,-4397000
436359,1302000,-4395000
436360,1302000,-4393000
436361,1302000,-4391000
436362,1302000,-4389000
436363,1302000,-4387000
436364,1302000,-4385000
436365,1302000,-4383000
436366,1302000,-4381000
436367,1302000,-4379000
436368,1302000,-4377000
436369,1302000,-4375000
436370,1302000,-4373000
436371,1302000,-4371000
436372,1302000,-4369000
436373,1302000,-4367000
436945,1304000,-4403000
436946,1304000,-4401000
436947,1304000,-4399000
436948,1304000,-4397000
436949,1304000,-4395000
436950,1304000,-4393000
436951,1304000,-4391000
436952,1304000,-4389000
436953,1304000,-4387000
436954,1304000,-4385000
436955,1304000,-4383000
436956,1304000,-4381000
436957,1304000,-4379000
436958,1304000,-4377000
436959,1304000,-4375000
436960,1304000,-4373000
436961,1304000,-4371000
436962,1304000,-4369000
436963,1304000,-4367000
437532,1306000,-4409000
437533,1306000,-4407000
437534,1306000,-4405000
437535,1306000,-4403000
437536,1306000,-4401000
437537,1306000,-4399000
437538,1306000,-4397000
437539,1306000,-4395000
437540,1306000,-4393000
437541,1306000,-4391000
437542,1306000,-4389000
437543,1306000,-4387000
437544,1306000,-4385000
437545,1306000,-4383000
437546,1306000,-4381000
437547,1306000,-4379000
437548,1306000,-4377000
437549,1306000,-4375000
437550,1306000,-4373000
437551,1306000,-4371000
437552,1306000,-4369000
437553,1306000,-4367000
438120,1308000,-4413000
438121,1308000,-4411000
438122,1308000,-4409000
438123,1308000,-4407000
438124,1308000,-4405000
438125,1308000,-4403000
438126,1308000,-4401000
438127,1308000,-4399000
438128,1308000,-4397000
438129,1308000,-4395000
438130,1308000,-4393000
438131,1308000,-4391000
438132,1308000,-4389000
438133,1308000,-4387000
438134,1308000,-4385000
438135,1308000,-4383000
438136,1308000,-4381000
438137,1308000,-4379000
438138,1308000,-4377000
438139,1308000,-4375000
438140,1308000,-4373000
438141,1308000,-4371000
438142,1308000,-4369000
438143,1308000,-4367000
438709,1310000,-4415000
438710,1310000,-4413000
438711,1310000,-4411000
438712,1310000,-4409000
438713,1310000,-4407000
438714,1310000,-4405000
438715,1310000,-4403000
438716,1310000,-4401000
438717,1310000,-4399000
438718,1310000,-4397000
438719,1310000,-4395000
438720,1310000,-4393000
438721,1310000,-4391000
438722,1310000,-4389000
438723,1310000,-4387000
438724,1310000,-4385000
438725,1310000,-4383000
438726,1310000,-4381000
438727,1310000,-4379000
438728,1310000,-4377000
438729,1310000,-4375000
438730,1310000,-4373000
438731,1310000,-4371000
438732,1310000,-4369000
438733,1310000,-4367000
439299,1312000,-4415000
439300,1312000,-4413000
439301,1312000,-4411000
439302,1312000,-4409000
439303,1312000,-4407000
439304,1312000,-4405000
439305,1312000,-4403000
439306,1312000,-4401000
439307,1312000,-4399000
439308,1312000,-4397000
439309,1312000,-4395000
439310,1312000,-4393000
439311,1312000,-4391000
439312,1312000,-4389000
439313,1312000,-4387000
439314,1312000,-4385000
439315,1312000,-4383000
439316,1312000,-4381000
439317,1312000,-4379000
439318,1312000,-4377000
439319,1312000,-4375000
439320,1312000,-4373000
439321,1312000,-4371000
439322,1312000,-4369000
439323,1312000,-4367000
439889,1314000,-4415000
439890,1314000,-4413000
439891,1314000,-4411000
439892,1314000,-4409000
439893,1314000,-4407000
439894,1314000,-4405000
439895,1314000,-4403000
439896,1314000,-4401000
439897,1314000,-4399000
439898,1314000,-4397000
439899,1314000,-4395000
439900,1314000,-4393000
439901,1314000,-4391000
439902,1314000,-4389000
439903,1314000,-4387000
439904,1314000,-4385000
439905,1314000,-4383000
439906,1314000,-4381000
439907,1314000,-4379000
439908,1314000,-4377000
439909,1314000,-4375000
