601001,38.00000,14.50000
601002,39.00000,14.50000
601003,39.50000,14.50000
601004,36.50000,14.00000
601005,37.00000,14.00000
601006,37.50000,14.00000
601007,38.00000,14.00000
601008,38.50000,14.00000
601009,39.00000,14.00000
601010,39.50000,14.00000
601011,40.00000,14.00000
601012,40.50000,14.00000
601013,36.50000,13.50000
601014,37.00000,13.50000
601015,37.50000,13.50000
601016,38.00000,13.50000
601017,38.50000,13.50000
601018,39.00000,13.50000
601019,39.50000,13.50000
601020,40.00000,13.50000
601021,40.50000,13.50000
601022,41.00000,13.50000
601023,36.50000,13.00000
601024,37.00000,13.00000
601025,37.50000,13.00000
601026,38.00000,13.00000
601027,38.50000,13.00000
601028,39.00000,13.00000
601029,39.50000,13.00000
601030,40.00000,13.00000
601031,40.50000,13.00000
601032,41.00000,13.00000
601033,41.50000,13.00000
601034,36.00000,12.50000
601035,36.50000,12.50000
601036,37.00000,12.50000
601037,37.50000,12.50000
601038,38.00000,12.50000
601039,38.50000,12.50000
601040,39.00000,12.50000
601041,39.50000,12.50000
601042,40.00000,12.50000
601043,40.50000,12.50000
601044,41.00000,12.50000
601045,41.50000,12.50000
601046,42.00000,12.50000
601047,35.50000,12.00000
601048,36.00000,12.00000
601049,36.50000,12.00000
601050,37.00000,12.00000
601051,37.50000,12.00000
601052,38.00000,12.00000
601053,38.50000,12.00000
601054,39.00000,12.00000
601055,39.50000,12.00000
601056,40.00000,12.00000
601057,40.50000,12.00000
601058,41.00000,12.00000
601059,41.50000,12.00000
601060,42.00000,12.00000
601061,35.50000,11.50000
601062,36.00000,11.50000
601063,36.50000,11.50000
601064,37.00000,11.50000
601065,37.50000,11.50000
601066,38.00000,11.50000
601067,38.50000,11.50000
601068,39.00000,11.50000
601069,39.50000,11.50000
601070,40.00000,11.50000
601071,40.50000,11.50000
601072,41.00000,11.50000
601073,41.50000,11.50000
601074,35.00000,11.00000
601075,35.50000,11.00000
601076,36.00000,11.00000
601077,36.50000,11.00000
601078,37.00000,11.00000
601079,37.50000,11.00000
601080,38.00000,11.00000
601081,38.50000,11.00000
601082,39.00000,11.00000
601083,39.50000,11.00000
601084,40.00000,11.00000
601085,40.50000,11.00000
601086,41.00000,11.00000
601087,41.50000,11.00000
601088,34.50000,10.50000
601089,35.00000,10.50000
601090,35.50000,10.50000
601091,36.00000,10.50000
601092,36.50000,10.50000
601093,37.00000,10.50000
601094,37.50000,10.50000
601095,38.00000,10.50000
601096,38.50000,10.50000
601097,39.00000,10.50000
601098,39.50000,10.50000
601099,40.00000,10.50000
601100,40.50000,10.50000
601101,41.00000,10.50000
601102,41.50000,10.50000
601103,42.00000,10.50000
601104,42.50000,10.50000
601105,34.50000,10.00000
601106,35.00000,10.00000
601107,35.50000,10.00000
601108,36.00000,10.00000
601109,36.50000,10.00000
601110,37.00000,10.00000
601111,37.50000,10.00000
601112,38.00000,10.00000
601113,38.50000,10.00000
601114,39.00000,10.00000
601115,39.50000,10.00000
601116,40.00000,10.00000
601117,40.50000,10.00000
601118,41.00000,10.00000
601119,41.50000,10.00000
601120,42.00000,10.00000
601121,42.50000,10.00000
601122,43.00000,10.00000
601123,34.50000,9.50000
601124,35.00000,9.50000
601125,35.50000,9.50000
601126,36.00000,9.50000
601127,36.50000,9.50000
601128,37.00000,9.50000
601129,37.50000,9.50000
601130,38.00000,9.50000
601131,38.50000,9.50000
601132,39.00000,9.50000
601133,39.50000,9.50000
601134,40.00000,9.50000
601135,40.50000,9.50000
601136,41.00000,9.50000
601137,41.50000,9.50000
601138,42.00000,9.50000
601139,42.50000,9.50000
601140,43.00000,9.50000
601141,34.50000,9.00000
601142,35.00000,9.00000
601143,35.50000,9.00000
601144,36.00000,9.00000
601145,36.50000,9.00000
601146,37.00000,9.00000
601147,37.50000,9.00000
601148,38.00000,9.00000
601149,38.50000,9.00000
601150,39.00000,9.00000
601151,39.50000,9.00000
601152,40.00000,9.00000
601153,40.50000,9.00000
601154,41.00000,9.00000
601155,41.50000,9.00000
601156,42.00000,9.00000
601157,42.50000,9.00000
601158,43.00000,9.00000
601159,43.50000,9.00000
601160,44.00000,9.00000
601161,34.50000,8.50000
601162,35.00000,8.50000
601163,35.50000,8.50000
601164,35.75000,8.50000
601165,36.00000,8.50000
601166,36.50000,8.50000
601167,37.00000,8.50000
601168,37.50000,8.50000
601169,38.00000,8.50000
601170,38.50000,8.50000
601171,39.00000,8.50000
601172,39.50000,8.50000
601173,40.00000,8.50000
601174,40.50000,8.50000
601175,41.00000,8.50000
601176,41.50000,8.50000
601177,42.00000,8.50000
601178,42.50000,8.50000
601179,43.00000,8.50000
601180,43.50000,8.50000
601181,44.00000,8.50000
601182,44.50000,8.50000
601183,45.00000,8.50000
601184,36.00000,8.25000
601185,36.25000,8.25000
601186,37.25000,8.25000
601187,33.50000,8.00000
601188,34.00000,8.00000
601189,34.50000,8.00000
601190,35.00000,8.00000
601191,35.50000,8.00000
601192,35.75000,8.00000
601193,36.00000,8.00000
601194,36.25000,8.00000
601195,36.50000,8.00000
601196,36.75000,8.00000
601197,37.00000,8.00000
601198,38.00000,8.00000
601199,38.50000,8.00000
601200,39.00000,8.00000
601201,39.50000,8.00000
