1,88.799696699340004,27.133579083502006
2,88.840408402231063,27.09782625269661
3,88.840036230486703,27.133918167361479
4,88.839663361613106,27.170009891717058
5,88.839289794646589,27.206101425586226
6,88.882165925137642,26.953781666648933
7,88.881809372121182,26.989874845389593
8,88.881094257544973,27.062060634840375
9,88.880735694141805,27.098153245195707
10,88.880376458762242,27.134245665734944
11,88.880016550478558,27.170337896281399
12,88.879655968360552,27.206429936658648
13,88.922098669162224,26.990188807437832
14,88.921754311747975,27.026282283962537
15,88.921409308333324,27.062375571328673
16,88.921063658028515,27.098468669359658
17,88.920717359941506,27.134561577879197
18,88.92037041317792,27.170654296711266
19,88.920022816841055,27.206746825680131
20,88.919674570031802,27.242839164610341
21,88.962719482016823,26.954397119633775
22,88.962388611315902,26.990491254054959
23,88.962057119598867,27.026585199785973
24,88.961725006011406,27.062678956650608
25,88.961392269697029,27.098772524472931
26,88.961058909796975,27.134865903077287
27,88.960724925450208,27.170959092288314
28,88.960390315793518,27.207052091930922
29,88.960055079961379,27.243144901830323
30,88.959719217086018,27.279237521811982
31,89.002997202733852,26.954687599072066
32,89.002679174485323,26.990782184555695
33,89.002360549319775,27.026876581629605
34,89.002041326416062,27.062970790118211
35,89.001721504950865,27.099064809846201
36,89.001401084098731,27.135158640638551
37,89.001080063032049,27.171252282320516
38,89.000758440921061,27.207345734717649
39,89.000436216933792,27.243438997655769
40,89.000113390236123,27.279532070960986
41,88.999789959991773,27.3156249544597
42,88.999465925362259,27.351717647978585
43,88.999141285506866,27.387810151344613
44,88.998816039582749,27.423902464385034
45,88.998490186744789,27.459994586927372
46,88.998163726145719,27.496086518799455
47,89.043275519548544,26.954966579588383
48,89.042970334571407,26.991061598280837
49,89.04266457677852,27.027156428832935
50,89.04235824538182,27.06325107106969
51,89.042051339591268,27.099345524816382
52,89.041743858614694,27.135439789898594
53,89.041435801657869,27.171533866142187
54,89.0411271679245,27.207627753373302
55,89.040817956616223,27.243721451418374
56,89.040508166932568,27.279814960104115
57,89.040197798070992,27.315908279257531
58,89.039886849226818,27.352001408705906
59,89.039575319593283,27.388094348276812
60,89.039263208361547,27.424187097798114
61,89.038950514720611,27.460279657097956
62,89.038637237857358,27.496372026004764
63,89.038323376956569,27.532464204347267
64,89.038008931200864,27.568556191954467
65,89.083846201352898,26.919138438797042
66,89.083554408392686,26.955234060550843
67,89.083262067472916,26.991329494597263
68,89.082969177840695,27.027424740761596
69,89.082675738741131,27.063519798869425
70,89.082381749417337,27.099614668746611
71,89.08208720911054,27.135709350219308
72,89.081792117059848,27.171803843113956
73,89.081496472502508,27.207898147257271
74,89.081200274673691,27.243992262476269
75,89.080903522806608,27.280086188598247
76,89.080606216132438,27.316179925450779
77,89.080308353880383,27.352273472861739
78,89.080009935277587,27.38836683065929
79,89.079710959549203,27.424459998671875
80,89.07941142591838,27.460552976728216
81,89.079111333606178,27.496645764657341
82,89.078810681831641,27.532738362288555
83,89.078509469811777,27.568830769451466
84,89.078207696761595,27.604922985975943
85,89.124669193070545,26.847201422654109
86,89.12439126647098,26.883297816057091
87,89.124112817418194,26.919394022348495
88,89.123833845196046,26.955490041353585
89,89.123554349086561,26.991585872897922
