75457,1419000,-4231000
75458,1419000,-4226000
75459,1419000,-4221000
75460,1419000,-4216000
75461,1419000,-4211000
75693,1424000,-4231000
75694,1424000,-4226000
75695,1424000,-4221000
75696,1424000,-4216000
75697,1424000,-4211000
75698,1424000,-4206000
75928,1429000,-4236000
75929,1429000,-4231000
75930,1429000,-4226000
75931,1429000,-4221000
75932,1429000,-4216000
75933,1429000,-4211000
75934,1429000,-4206000
76164,1434000,-4236000
76165,1434000,-4231000
76166,1434000,-4226000
76167,1434000,-4221000
76168,1434000,-4216000
76169,1434000,-4211000
76170,1434000,-4206000
76399,1439000,-4241000
76400,1439000,-4236000
76401,1439000,-4231000
76402,1439000,-4226000
76403,1439000,-4221000
76404,1439000,-4216000
76405,1439000,-4211000
76406,1439000,-4206000
76407,1439000,-4201000
76635,1444000,-4241000
76636,1444000,-4236000
76637,1444000,-4231000
76638,1444000,-4226000
76639,1444000,-4221000
76640,1444000,-4216000
76641,1444000,-4211000
76642,1444000,-4206000
76643,1444000,-4201000
76870,1449000,-4246000
76871,1449000,-4241000
76872,1449000,-4236000
76873,1449000,-4231000
76874,1449000,-4226000
76875,1449000,-4221000
76876,1449000,-4216000
76877,1449000,-4211000
76878,1449000,-4206000
76879,1449000,-4201000
77083,1454000,-4361000
77084,1454000,-4356000
77105,1454000,-4251000
77106,1454000,-4246000
77107,1454000,-4241000
77108,1454000,-4236000
77109,1454000,-4231000
77110,1454000,-4226000
77111,1454000,-4221000
77112,1454000,-4216000
77113,1454000,-4211000
77114,1454000,-4206000
77115,1454000,-4201000
77116,1454000,-4196000
77313,1459000,-4391000
77314,1459000,-4386000
77315,1459000,-4381000
77316,1459000,-4376000
77317,1459000,-4371000
77318,1459000,-4366000
77319,1459000,-4361000
77320,1459000,-4356000
77321,1459000,-4351000
77339,1459000,-4261000
77340,1459000,-4256000
77341,1459000,-4251000
77342,1459000,-4246000
77343,1459000,-4241000
77344,1459000,-4236000
77345,1459000,-4231000
77346,1459000,-4226000
77347,1459000,-4221000
77348,1459000,-4216000
77349,1459000,-4211000
77350,1459000,-4206000
77351,1459000,-4201000
77352,1459000,-4196000
77548,1464000,-4396000
77549,1464000,-4391000
77550,1464000,-4386000
77551,1464000,-4381000
77552,1464000,-4376000
77553,1464000,-4371000
77554,1464000,-4366000
77555,1464000,-4361000
77556,1464000,-4356000
77557,1464000,-4351000
77574,1464000,-4266000
77575,1464000,-4261000
77576,1464000,-4256000
77577,1464000,-4251000
77578,1464000,-4246000
77579,1464000,-4241000
77580,1464000,-4236000
77581,1464000,-4231000
77582,1464000,-4226000
77583,1464000,-4221000
77584,1464000,-4216000
77585,1464000,-4211000
77586,1464000,-4206000
77587,1464000,-4201000
77588,1464000,-4196000
77589,1464000,-4191000
77783,1469000,-4401000
77784,1469000,-4396000
77785,1469000,-4391000
77786,1469000,-4386000
77787,1469000,-4381000
77788,1469000,-4376000
77789,1469000,-4371000
77790,1469000,-4366000
77791,1469000,-4361000
77792,1469000,-4356000
77793,1469000,-4351000
77794,1469000,-4346000
77795,1469000,-4341000
77808,1469000,-4276000
77809,1469000,-4271000
77810,1469000,-4266000
77811,1469000,-4261000
77812,1469000,-4256000
77813,1469000,-4251000
77814,1469000,-4246000
77815,1469000,-4241000
77816,1469000,-4236000
77817,1469000,-4231000
77818,1469000,-4226000
77819,1469000,-4221000
77820,1469000,-4216000
77821,1469000,-4211000
77822,1469000,-4206000
77823,1469000,-4201000
77824,1469000,-4196000
77825,1469000,-4191000
78019,1474000,-4401000
78020,1474000,-4396000
78021,1474000,-4391000
78022,1474000,-4386000
78023,1474000,-4381000
78024,1474000,-4376000
78025,1474000,-4371000
78026,1474000,-4366000
78027,1474000,-4361000
78028,1474000,-4356000
78029,1474000,-4351000
78030,1474000,-4346000
78031,1474000,-4341000
78032,1474000,-4336000
78043,1474000,-4281000
78044,1474000,-4276000
78045,1474000,-4271000
78046,1474000,-4266000
78047,1474000,-4261000
78048,1474000,-4256000
78049,1474000,-4251000
78050,1474000,-4246000
78051,1474000,-4241000
78052,1474000,-4236000
78053,1474000,-4231000
78054,1474000,-4226000
78055,1474000,-4221000
78056,1474000,-4216000
78057,1474000,-4211000
78058,1474000,-4206000
78059,1474000,-4201000
78060,1474000,-4196000
78061,1474000,-4191000
78253,1479000,-4411000
78254,1479000,-4406000
78255,1479000,-4401000
78256,1479000,-4396000
78257,1479000,-4391000
78258,1479000,-4386000
78259,1479000,-4381000
78260,1479000,-4376000
78261,1479000,-4371000
78262,1479000,-4366000
78263,1479000,-4361000
78264,1479000,-4356000
78265,1479000,-4351000
78266,1479000,-4346000
78267,1479000,-4341000
78268,1479000,-4336000
78269,1479000,-4331000
78278,1479000,-4286000
78279,1479000,-4281000
78280,1479000,-4276000
78281,1479000,-4271000
78282,1479000,-4266000
78283,1479000,-4261000
78284,1479000,-4256000
78285,1479000,-4251000
78286,1479000,-4246000
78287,1479000,-4241000
78288,1479000,-4236000
78289,1479000,-4231000
78290,1479000,-4226000
78291,1479000,-4221000
78292,1479000,-4216000
78293,1479000,-4211000
78294,1479000,-4206000
78295,1479000,-4201000
78296,1479000,-4196000
78297,1479000,-4191000
78489,1484000,-4411000
78490,1484000,-4406000
78491,1484000,-4401000
78492,1484000,-4396000
78493,1484000,-4391000
78494,1484000,-4386000
78495,1484000,-4381000
78496,1484000,-4376000
78497,1484000,-4371000
78498,1484000,-4366000
78499,1484000,-4361000
78500,1484000,-4356000
78501,1484000,-4351000
78502,1484000,-4346000
78503,1484000,-4341000
78504,1484000,-4336000
